timestamp,location,latitude,longitude,traffic_volume,average_speed_kmph,weather_severity,precipitation_mm,accident_impact,event_flag,public_transport_density,hour,day_of_week,is_peak_hour,route_id_encoded,congestion_level,distance_km,base_eta_mins,temperature_celsius,visibility_km,toll_fee_inr,surge_pricing_active
2026-05-20 01:10:00,DND Flyway,28.5942,77.3053,818.0,5.0,5,6.0,0,0,88.0,1,2,0,4,Very High,25.1,63,25.0,2.6,80,0
2026-05-20 01:20:00,India Gate,28.6129,77.2295,304.0,50.0,2,0.0,0,0,52.0,1,2,0,8,Low,8.8,22,29.6,7.0,150,0
2026-05-20 01:30:00,India Gate,28.6129,77.2295,108.0,36.0,5,12.0,1,1,76.0,1,2,0,8,Medium,31.0,78,23.2,3.5,200,0
2026-05-20 01:40:00,IGI Airport T3,28.5562,77.1,507.0,25.0,5,12.0,0,0,54.0,1,2,0,7,Medium,27.4,68,29.8,1.2,50,0
2026-05-20 01:50:00,Karol Bagh,28.6519,77.1909,637.0,5.0,3,16.0,1,0,39.0,1,2,0,9,Very High,9.8,24,28.2,3.8,150,0
2026-05-20 02:00:00,Lajpat Nagar,28.5677,77.243,240.0,54.0,2,0.0,0,0,18.0,2,2,0,10,Low,26.4,66,22.6,10.0,200,0
2026-05-20 02:10:00,Dwarka Sector 21,28.5511,77.0565,109.0,63.0,0,0.0,0,0,96.0,2,2,0,5,Low,25.8,64,35.3,9.0,200,0
2026-05-20 02:20:00,Lajpat Nagar,28.5677,77.243,869.0,5.0,3,18.0,0,0,97.0,2,2,0,10,Very High,10.6,26,28.4,3.8,150,0
2026-05-20 02:30:00,Pari Chowk,28.4671,77.503,111.0,63.0,1,0.0,0,1,94.0,2,2,0,12,Low,27.1,68,35.5,8.0,80,0
2026-05-20 02:40:00,Botanical Garden,28.5636,77.334,96.0,64.0,0,0.0,0,0,37.0,2,2,0,1,Low,8.9,22,35.7,9.4,80,0
2026-05-20 02:50:00,MG Road Gurgaon,28.4794,77.0806,163.0,45.0,2,0.0,1,0,84.0,2,2,0,11,Low,23.0,58,36.2,8.1,100,0
2026-05-20 03:00:00,Sector 62 Noida,28.628,77.3649,212.0,44.0,3,12.0,0,1,87.0,3,2,0,14,Low,6.0,15,24.7,4.3,200,0
2026-05-20 03:10:00,Dwarka Sector 21,28.5511,77.0565,581.0,32.0,0,0.0,0,0,17.0,3,2,0,5,Medium,5.4,14,33.3,9.7,100,0
2026-05-20 03:20:00,MG Road Gurgaon,28.4794,77.0806,80.0,65.0,2,0.0,0,0,97.0,3,2,0,11,Low,14.6,36,36.3,8.1,120,0
2026-05-20 03:30:00,Lajpat Nagar,28.5677,77.243,756.0,5.0,1,0.0,1,1,33.0,3,2,0,10,Very High,32.9,82,37.8,9.5,80,0
2026-05-20 03:40:00,Greater Noida West,28.59,77.43,125.0,62.0,1,0.0,0,0,78.0,3,2,0,6,Low,34.9,87,39.5,8.8,80,0
2026-05-20 03:50:00,India Gate,28.6129,77.2295,184.0,58.0,1,0.0,0,1,73.0,3,2,0,8,Low,32.2,80,30.8,8.7,100,0
2026-05-20 04:00:00,Botanical Garden,28.5636,77.334,387.0,33.0,3,11.0,0,0,28.0,4,2,0,1,Medium,13.6,34,35.3,1.7,50,0
2026-05-20 04:10:00,Dwarka Sector 21,28.5511,77.0565,272.0,37.0,0,0.0,1,0,65.0,4,2,0,5,Medium,27.3,68,27.7,6.8,200,0
2026-05-20 04:20:00,Akshardham Route,28.6127,77.2773,825.0,5.0,5,13.0,0,1,16.0,4,2,0,0,Very High,10.8,27,26.2,4.4,150,0
2026-05-20 04:30:00,Botanical Garden,28.5636,77.334,405.0,31.0,5,10.0,0,0,12.0,4,2,0,1,Medium,12.6,32,24.5,4.9,50,0
2026-05-20 04:40:00,MG Road Gurgaon,28.4794,77.0806,658.0,12.0,2,0.0,1,0,44.0,4,2,0,11,Very High,34.5,86,33.0,6.8,200,0
2026-05-20 04:50:00,Akshardham Route,28.6127,77.2773,722.0,22.0,0,0.0,0,1,77.0,4,2,0,0,Very High,21.8,54,39.8,6.9,100,0
2026-05-20 05:00:00,Akshardham Route,28.6127,77.2773,598.0,19.0,3,17.0,0,1,39.0,5,2,0,0,High,31.7,79,39.4,1.2,100,0
2026-05-20 05:10:00,Connaught Place,28.6315,77.2167,804.0,5.0,1,0.0,1,1,90.0,5,2,0,2,Very High,19.3,48,37.7,10.0,80,0
2026-05-20 05:20:00,Akshardham Route,28.6127,77.2773,833.0,15.0,1,0.0,0,0,64.0,5,2,0,0,Very High,14.5,36,22.3,9.1,100,0
2026-05-20 05:30:00,India Gate,28.6129,77.2295,551.0,19.0,0,0.0,1,0,18.0,5,2,0,8,High,23.4,58,33.3,8.9,150,0
2026-05-20 05:40:00,Karol Bagh,28.6519,77.1909,94.0,52.0,5,7.0,0,1,49.0,5,2,0,9,Low,34.4,86,37.6,2.5,200,0
2026-05-20 05:50:00,DND Flyway,28.5942,77.3053,615.0,29.0,2,0.0,0,1,48.0,5,2,0,4,Medium,15.8,40,38.6,7.6,80,0
2026-05-20 06:00:00,Lajpat Nagar,28.5677,77.243,185.0,31.0,3,3.0,1,1,24.0,6,2,0,10,Medium,17.2,43,28.4,2.1,50,0
2026-05-20 06:10:00,Connaught Place,28.6315,77.2167,872.0,12.0,2,0.0,0,1,29.0,6,2,0,2,Very High,23.9,60,29.6,9.2,100,0
2026-05-20 06:20:00,MG Road Gurgaon,28.4794,77.0806,459.0,40.0,1,0.0,0,0,31.0,6,2,0,11,Low,29.1,73,27.8,6.8,100,0
2026-05-20 06:30:00,India Gate,28.6129,77.2295,557.0,33.0,1,0.0,0,0,34.0,6,2,0,8,Medium,33.8,84,37.5,9.0,150,0
2026-05-20 06:40:00,IGI Airport T3,28.5562,77.1,873.0,5.0,3,2.0,0,0,18.0,6,2,0,7,Very High,31.2,78,22.9,2.0,150,0
2026-05-20 06:50:00,Connaught Place,28.6315,77.2167,570.0,5.0,3,6.0,1,0,96.0,6,2,0,2,Very High,7.0,18,23.5,4.9,100,0
2026-05-20 07:00:00,Pari Chowk,28.4671,77.503,871.0,5.0,0,0.0,1,0,52.0,7,2,0,12,Very High,16.6,42,38.9,6.8,100,0
2026-05-20 07:10:00,Pari Chowk,28.4671,77.503,255.0,38.0,0,0.0,1,0,98.0,7,2,0,12,Medium,24.2,60,37.9,8.6,80,0
2026-05-20 07:20:00,Vaishali Ghaziabad,28.646,77.339,671.0,26.0,2,0.0,0,0,45.0,7,2,0,15,Medium,24.3,61,31.1,6.2,50,0
2026-05-20 07:30:00,IGI Airport T3,28.5562,77.1,114.0,63.0,2,0.0,0,0,100.0,7,2,0,7,Low,20.1,50,35.6,9.4,200,0
2026-05-20 07:40:00,Pari Chowk,28.4671,77.503,491.0,26.0,3,1.0,0,1,92.0,7,2,0,12,Medium,13.1,33,34.1,4.2,80,0
2026-05-20 07:50:00,Connaught Place,28.6315,77.2167,688.0,13.0,3,19.0,0,0,40.0,7,2,0,2,Very High,25.2,63,39.0,3.7,50,0
2026-05-20 08:00:00,Pari Chowk,28.4671,77.503,303.0,50.0,1,0.0,0,1,79.0,8,2,1,12,Low,34.7,87,30.7,7.4,200,1
2026-05-20 08:10:00,DND Flyway,28.5942,77.3053,177.0,32.0,3,14.0,1,0,52.0,8,2,1,4,Medium,33.6,84,32.5,1.0,100,1
2026-05-20 08:20:00,MG Road Gurgaon,28.4794,77.0806,200.0,57.0,1,0.0,0,1,43.0,8,2,1,11,Low,18.8,47,34.4,6.6,50,1
2026-05-20 08:30:00,Dwarka Sector 21,28.5511,77.0565,324.0,49.0,0,0.0,0,1,53.0,8,2,1,5,Low,16.0,40,39.3,8.3,200,1
2026-05-20 08:40:00,IGI Airport T3,28.5562,77.1,143.0,61.0,2,0.0,0,1,35.0,8,2,1,7,Low,9.3,23,22.9,7.5,120,1
2026-05-20 08:50:00,IGI Airport T3,28.5562,77.1,402.0,44.0,0,0.0,0,0,17.0,8,2,1,7,Low,10.8,27,22.7,8.9,100,1
2026-05-20 09:00:00,Lajpat Nagar,28.5677,77.243,827.0,15.0,2,0.0,0,1,100.0,9,2,1,10,Very High,23.3,58,38.5,9.4,200,1
2026-05-20 09:10:00,Pari Chowk,28.4671,77.503,155.0,60.0,1,0.0,0,1,37.0,9,2,1,12,Low,17.5,44,22.8,8.3,120,1
2026-05-20 09:20:00,DND Flyway,28.5942,77.3053,564.0,21.0,3,9.0,0,0,30.0,9,2,1,4,High,22.3,56,30.8,4.3,120,1
2026-05-20 09:30:00,Dwarka Sector 21,28.5511,77.0565,598.0,5.0,5,9.0,1,1,58.0,9,2,1,5,Very High,18.7,47,37.8,2.1,100,1
2026-05-20 09:40:00,Sector 62 Noida,28.628,77.3649,670.0,11.0,1,0.0,1,1,90.0,9,2,1,14,Very High,27.5,69,36.8,7.9,80,1
2026-05-20 09:50:00,Botanical Garden,28.5636,77.334,305.0,35.0,1,0.0,1,1,25.0,9,2,1,1,Medium,31.2,78,31.2,6.1,80,1
2026-05-20 10:00:00,IGI Airport T3,28.5562,77.1,231.0,43.0,5,5.0,0,1,41.0,10,2,1,7,Low,5.1,13,22.8,1.9,120,1
2026-05-20 10:10:00,Sector 62 Noida,28.628,77.3649,325.0,49.0,1,0.0,0,0,46.0,10,2,1,14,Low,29.0,72,35.0,9.0,50,1
2026-05-20 10:20:00,Akshardham Route,28.6127,77.2773,250.0,54.0,0,0.0,0,0,33.0,10,2,1,0,Low,31.8,80,29.4,7.8,200,1
2026-05-20 10:30:00,Connaught Place,28.6315,77.2167,544.0,34.0,0,0.0,0,0,33.0,10,2,1,2,Medium,25.2,63,27.5,6.7,150,1
2026-05-20 10:40:00,IGI Airport T3,28.5562,77.1,339.0,36.0,5,8.0,0,1,79.0,10,2,1,7,Medium,30.1,75,23.4,1.4,200,1
2026-05-20 10:50:00,MG Road Gurgaon,28.4794,77.0806,505.0,25.0,3,11.0,0,0,19.0,10,2,1,11,Medium,34.0,85,38.3,3.3,150,1
2026-05-20 11:00:00,DND Flyway,28.5942,77.3053,367.0,46.0,0,0.0,0,0,45.0,11,2,1,4,Low,28.8,72,35.9,8.7,120,1
2026-05-20 11:10:00,MG Road Gurgaon,28.4794,77.0806,569.0,33.0,2,0.0,0,0,98.0,11,2,1,11,Medium,20.4,51,26.8,7.0,150,1
2026-05-20 11:20:00,Lajpat Nagar,28.5677,77.243,100.0,64.0,2,0.0,0,0,13.0,11,2,1,10,Low,15.2,38,28.2,7.1,50,1
2026-05-20 11:30:00,Lajpat Nagar,28.5677,77.243,773.0,19.0,1,0.0,0,0,41.0,11,2,1,10,Very High,19.2,48,22.3,8.3,120,1
2026-05-20 11:40:00,Dwarka Sector 21,28.5511,77.0565,306.0,50.0,0,0.0,0,0,80.0,11,2,1,5,Low,7.2,18,26.6,8.5,80,1
2026-05-20 11:50:00,Karol Bagh,28.6519,77.1909,865.0,13.0,1,0.0,0,0,86.0,11,2,1,9,Very High,6.8,17,25.6,6.9,120,1
2026-05-20 12:00:00,Sector 62 Noida,28.628,77.3649,314.0,38.0,3,12.0,0,0,61.0,12,2,0,14,Medium,17.6,44,37.3,3.4,120,0
2026-05-20 12:10:00,DND Flyway,28.5942,77.3053,350.0,47.0,0,0.0,0,0,16.0,12,2,0,4,Low,24.0,60,31.1,7.9,150,0
2026-05-20 12:20:00,India Gate,28.6129,77.2295,459.0,40.0,2,0.0,0,0,80.0,12,2,0,8,Low,22.8,57,34.7,8.2,200,0
2026-05-20 12:30:00,Sector 62 Noida,28.628,77.3649,431.0,27.0,1,0.0,1,0,75.0,12,2,0,14,Medium,34.9,87,22.4,9.1,120,0
2026-05-20 12:40:00,Dwarka Sector 21,28.5511,77.0565,755.0,20.0,0,0.0,0,1,22.0,12,2,0,5,Very High,31.1,78,34.9,9.8,80,0
2026-05-20 12:50:00,Dwarka Sector 21,28.5511,77.0565,52.0,52.0,2,0.0,1,1,24.0,12,2,0,5,Low,12.2,30,30.7,6.2,150,0
2026-05-20 13:00:00,Vaishali Ghaziabad,28.646,77.339,286.0,51.0,2,0.0,0,1,17.0,13,2,0,15,Low,18.5,46,27.3,6.7,100,0
2026-05-20 13:10:00,Pari Chowk,28.4671,77.503,854.0,5.0,5,1.0,1,0,69.0,13,2,0,12,Very High,16.7,42,29.9,4.4,150,0
2026-05-20 13:20:00,Botanical Garden,28.5636,77.334,269.0,53.0,2,0.0,0,0,40.0,13,2,0,1,Low,18.9,47,35.0,6.5,80,0
2026-05-20 13:30:00,Karol Bagh,28.6519,77.1909,351.0,35.0,3,9.0,0,0,52.0,13,2,0,9,Medium,10.7,27,28.1,4.1,100,0
2026-05-20 13:40:00,Sector 18 Noida,28.5706,77.324,403.0,44.0,0,0.0,0,1,81.0,13,2,0,13,Low,9.1,23,28.5,8.3,100,0
2026-05-20 13:50:00,Sector 18 Noida,28.5706,77.324,269.0,41.0,3,8.0,0,0,51.0,13,2,0,13,Low,13.8,34,30.2,2.6,120,0
2026-05-20 14:00:00,Lajpat Nagar,28.5677,77.243,427.0,27.0,2,0.0,1,1,84.0,14,2,0,10,Medium,20.2,50,35.3,7.9,150,0
2026-05-20 14:10:00,Lajpat Nagar,28.5677,77.243,184.0,58.0,0,0.0,0,1,16.0,14,2,0,10,Low,20.8,52,33.9,9.3,80,0
2026-05-20 14:20:00,Greater Noida West,28.59,77.43,197.0,57.0,0,0.0,0,0,37.0,14,2,0,6,Low,14.2,36,34.2,7.3,80,0
2026-05-20 14:30:00,DND Flyway,28.5942,77.3053,544.0,22.0,5,9.0,0,1,11.0,14,2,0,4,High,19.7,49,35.2,1.9,200,0
2026-05-20 14:40:00,Sector 62 Noida,28.628,77.3649,305.0,23.0,5,15.0,1,0,95.0,14,2,0,14,High,19.6,49,32.6,1.7,100,0
2026-05-20 14:50:00,Cyber Hub Gurgaon,28.4959,77.0882,451.0,25.0,1,0.0,1,1,72.0,14,2,0,3,Medium,23.5,59,37.9,7.3,200,0
2026-05-20 15:00:00,Greater Noida West,28.59,77.43,392.0,44.0,0,0.0,0,0,18.0,15,2,0,6,Low,26.2,66,38.5,8.6,150,0
2026-05-20 15:10:00,Cyber Hub Gurgaon,28.4959,77.0882,646.0,27.0,2,0.0,0,0,22.0,15,2,0,3,Medium,8.3,21,36.3,7.9,100,0
2026-05-20 15:20:00,Akshardham Route,28.6127,77.2773,509.0,10.0,3,11.0,1,0,78.0,15,2,0,0,Very High,10.9,27,40.0,2.4,120,0
2026-05-20 15:30:00,DND Flyway,28.5942,77.3053,354.0,47.0,0,0.0,0,1,28.0,15,2,0,4,Low,30.3,76,31.8,8.1,50,0
2026-05-20 15:40:00,Lajpat Nagar,28.5677,77.243,259.0,53.0,0,0.0,0,1,88.0,15,2,0,10,Low,10.6,26,35.8,7.5,50,0
2026-05-20 15:50:00,Sector 18 Noida,28.5706,77.324,662.0,14.0,3,20.0,0,0,50.0,15,2,0,13,Very High,20.2,50,24.4,1.5,100,0
2026-05-20 16:00:00,DND Flyway,28.5942,77.3053,257.0,53.0,2,0.0,0,0,21.0,16,2,0,4,Low,28.8,72,25.3,6.5,150,0
2026-05-20 16:10:00,Karol Bagh,28.6519,77.1909,371.0,46.0,2,0.0,0,0,20.0,16,2,0,9,Low,19.9,50,38.1,7.6,50,0
2026-05-20 16:20:00,IGI Airport T3,28.5562,77.1,851.0,5.0,3,6.0,0,1,71.0,16,2,0,7,Very High,17.0,42,25.9,1.1,150,0
2026-05-20 16:30:00,DND Flyway,28.5942,77.3053,370.0,34.0,3,17.0,0,0,88.0,16,2,0,4,Medium,17.0,42,39.5,4.0,120,0
2026-05-20 16:40:00,Sector 18 Noida,28.5706,77.324,95.0,64.0,0,0.0,0,0,17.0,16,2,0,13,Low,21.8,54,35.3,9.3,50,0
2026-05-20 16:50:00,Dwarka Sector 21,28.5511,77.0565,394.0,44.0,0,0.0,0,0,64.0,16,2,0,5,Low,9.8,24,26.2,6.5,150,0
2026-05-20 17:00:00,Botanical Garden,28.5636,77.334,696.0,24.0,1,0.0,0,0,94.0,17,2,1,1,High,23.1,58,39.7,9.0,120,1
2026-05-20 17:10:00,Connaught Place,28.6315,77.2167,785.0,6.0,5,3.0,0,0,29.0,17,2,1,2,Very High,32.6,82,25.1,3.0,120,1
2026-05-20 17:20:00,Greater Noida West,28.59,77.43,486.0,38.0,0,0.0,0,0,87.0,17,2,1,6,Medium,32.0,80,39.2,7.8,120,1
2026-05-20 17:30:00,Lajpat Nagar,28.5677,77.243,376.0,33.0,3,10.0,0,0,32.0,17,2,1,10,Medium,9.3,23,28.0,1.6,150,1
2026-05-20 17:40:00,Lajpat Nagar,28.5677,77.243,773.0,19.0,0,0.0,0,0,31.0,17,2,1,10,Very High,10.2,26,38.1,7.9,100,1
2026-05-20 17:50:00,Lajpat Nagar,28.5677,77.243,706.0,23.0,1,0.0,0,0,13.0,17,2,1,10,Very High,34.4,86,27.9,7.6,80,1
2026-05-20 18:00:00,Sector 62 Noida,28.628,77.3649,206.0,45.0,5,15.0,0,1,29.0,18,2,1,14,Low,20.1,50,32.5,2.2,150,1
2026-05-20 18:10:00,Sector 18 Noida,28.5706,77.324,729.0,5.0,3,10.0,1,0,82.0,18,2,1,13,Very High,6.6,16,28.9,4.5,150,1
2026-05-20 18:20:00,Vaishali Ghaziabad,28.646,77.339,293.0,51.0,2,0.0,0,0,42.0,18,2,1,15,Low,11.1,28,39.3,8.7,50,1
2026-05-20 18:30:00,Botanical Garden,28.5636,77.334,643.0,28.0,2,0.0,0,0,78.0,18,2,1,1,Medium,19.9,50,24.9,9.4,200,1
2026-05-20 18:40:00,Sector 62 Noida,28.628,77.3649,864.0,5.0,2,0.0,1,0,100.0,18,2,1,14,Very High,27.3,68,25.6,8.0,50,1
2026-05-20 18:50:00,India Gate,28.6129,77.2295,692.0,24.0,2,0.0,0,0,86.0,18,2,1,8,High,11.4,28,32.0,9.8,100,1
2026-05-20 19:00:00,Lajpat Nagar,28.5677,77.243,596.0,16.0,2,0.0,1,0,92.0,19,2,1,10,High,26.2,66,35.7,7.1,80,1
2026-05-20 19:10:00,Dwarka Sector 21,28.5511,77.0565,846.0,14.0,2,0.0,0,0,79.0,19,2,1,5,Very High,16.3,41,23.8,9.2,50,1
2026-05-20 19:20:00,Lajpat Nagar,28.5677,77.243,814.0,5.0,3,1.0,0,0,60.0,19,2,1,10,Very High,12.3,31,23.6,4.1,150,1
2026-05-20 19:30:00,Dwarka Sector 21,28.5511,77.0565,83.0,65.0,2,0.0,0,0,73.0,19,2,1,5,Low,6.5,16,34.2,8.6,50,1
2026-05-20 19:40:00,MG Road Gurgaon,28.4794,77.0806,112.0,63.0,2,0.0,0,0,45.0,19,2,1,11,Low,19.6,49,32.1,8.6,100,1
2026-05-20 19:50:00,Sector 18 Noida,28.5706,77.324,792.0,6.0,5,6.0,0,0,11.0,19,2,1,13,Very High,7.5,19,33.6,3.0,100,1
2026-05-20 20:00:00,Karol Bagh,28.6519,77.1909,99.0,64.0,0,0.0,0,0,29.0,20,2,1,9,Low,29.7,74,29.5,8.5,100,1
2026-05-20 20:10:00,IGI Airport T3,28.5562,77.1,804.0,5.0,3,17.0,0,1,78.0,20,2,1,7,Very High,7.2,18,32.2,1.3,120,1
2026-05-20 20:20:00,DND Flyway,28.5942,77.3053,245.0,54.0,0,0.0,0,1,47.0,20,2,1,4,Low,16.0,40,29.6,8.0,150,1
2026-05-20 20:30:00,IGI Airport T3,28.5562,77.1,869.0,5.0,5,2.0,0,1,47.0,20,2,1,7,Very High,15.0,38,34.3,2.8,120,1
2026-05-20 20:40:00,Cyber Hub Gurgaon,28.4959,77.0882,54.0,55.0,3,12.0,0,1,18.0,20,2,1,3,Low,33.7,84,36.3,1.3,150,1
2026-05-20 20:50:00,Sector 62 Noida,28.628,77.3649,818.0,5.0,3,4.0,1,0,70.0,20,2,1,14,Very High,7.2,18,23.5,1.9,120,1
2026-05-20 21:00:00,Botanical Garden,28.5636,77.334,310.0,50.0,2,0.0,0,0,62.0,21,2,0,1,Low,12.4,31,38.7,6.5,150,0
2026-05-20 21:10:00,Sector 18 Noida,28.5706,77.324,723.0,22.0,2,0.0,0,1,69.0,21,2,0,13,Very High,23.5,59,24.3,8.2,150,0
2026-05-20 21:20:00,IGI Airport T3,28.5562,77.1,841.0,14.0,1,0.0,0,0,18.0,21,2,0,7,Very High,15.1,38,37.0,7.6,150,0
2026-05-20 21:30:00,Dwarka Sector 21,28.5511,77.0565,485.0,26.0,5,1.0,0,1,48.0,21,2,0,5,Medium,16.8,42,25.0,3.4,80,0
2026-05-20 21:40:00,Connaught Place,28.6315,77.2167,499.0,10.0,5,18.0,1,0,65.0,21,2,0,2,Very High,16.9,42,31.7,4.9,150,0
2026-05-20 21:50:00,DND Flyway,28.5942,77.3053,883.0,12.0,2,0.0,0,0,70.0,21,2,0,4,Very High,6.1,15,38.2,8.2,80,0
2026-05-20 22:00:00,Akshardham Route,28.6127,77.2773,107.0,63.0,0,0.0,0,0,91.0,22,2,0,0,Low,31.1,78,37.4,8.2,100,0
2026-05-20 22:10:00,MG Road Gurgaon,28.4794,77.0806,297.0,36.0,1,0.0,1,0,75.0,22,2,0,11,Medium,30.2,76,38.9,8.2,80,0
2026-05-20 22:20:00,Connaught Place,28.6315,77.2167,399.0,32.0,5,16.0,0,1,75.0,22,2,0,2,Medium,27.7,69,36.8,1.2,100,0
2026-05-20 22:30:00,Dwarka Sector 21,28.5511,77.0565,620.0,29.0,0,0.0,0,0,22.0,22,2,0,5,Medium,29.4,74,32.1,7.4,200,0
2026-05-20 22:40:00,Vaishali Ghaziabad,28.646,77.339,856.0,13.0,1,0.0,0,1,51.0,22,2,0,15,Very High,5.7,14,29.3,8.8,120,0
2026-05-20 22:50:00,Botanical Garden,28.5636,77.334,555.0,33.0,2,0.0,0,0,13.0,22,2,0,1,Medium,13.7,34,35.1,8.5,200,0
2026-05-20 23:00:00,Connaught Place,28.6315,77.2167,182.0,31.0,5,14.0,1,0,64.0,23,2,0,2,Medium,28.9,72,26.6,3.6,200,0
2026-05-20 23:10:00,Akshardham Route,28.6127,77.2773,777.0,5.0,2,0.0,1,0,47.0,23,2,0,0,Very High,33.3,83,29.1,6.9,200,0
2026-05-20 23:20:00,Vaishali Ghaziabad,28.646,77.339,271.0,25.0,5,7.0,1,1,26.0,23,2,0,15,Medium,25.4,64,34.7,2.7,150,0
2026-05-20 23:30:00,DND Flyway,28.5942,77.3053,145.0,46.0,0,0.0,1,0,16.0,23,2,0,4,Low,15.6,39,31.6,9.8,120,0
2026-05-20 23:40:00,Sector 62 Noida,28.628,77.3649,485.0,26.0,3,4.0,0,0,83.0,23,2,0,14,Medium,20.2,50,23.3,1.6,150,0
2026-05-20 23:50:00,Sector 62 Noida,28.628,77.3649,188.0,43.0,0,0.0,1,1,19.0,23,2,0,14,Low,5.6,14,37.4,8.7,100,0
2026-05-21 00:00:00,Lajpat Nagar,28.5677,77.243,198.0,45.0,5,5.0,0,0,27.0,0,3,0,10,Low,22.6,56,38.2,1.7,80,0
2026-05-21 00:10:00,DND Flyway,28.5942,77.3053,481.0,26.0,3,1.0,0,0,24.0,0,3,0,4,Medium,12.7,32,26.0,3.9,200,0
2026-05-21 00:20:00,Connaught Place,28.6315,77.2167,335.0,33.0,0,0.0,1,0,11.0,0,3,0,2,Medium,6.7,17,33.8,7.6,150,0
2026-05-21 00:30:00,MG Road Gurgaon,28.4794,77.0806,850.0,5.0,5,5.0,1,1,49.0,0,3,0,11,Very High,32.7,82,24.9,1.3,200,0
2026-05-21 00:40:00,Sector 62 Noida,28.628,77.3649,672.0,26.0,0,0.0,0,1,85.0,0,3,0,14,Medium,13.1,33,30.5,7.0,150,0
2026-05-21 00:50:00,Botanical Garden,28.5636,77.334,697.0,12.0,5,1.0,0,0,46.0,0,3,0,1,Very High,20.5,51,23.7,2.0,200,0
2026-05-21 01:00:00,Dwarka Sector 21,28.5511,77.0565,249.0,27.0,3,3.0,1,0,43.0,1,3,0,5,Medium,9.0,22,27.1,4.3,200,0
2026-05-21 01:10:00,Sector 62 Noida,28.628,77.3649,201.0,45.0,5,5.0,0,0,79.0,1,3,0,14,Low,7.5,19,30.2,3.3,80,0
2026-05-21 01:20:00,Connaught Place,28.6315,77.2167,664.0,14.0,3,16.0,0,0,71.0,1,3,0,2,Very High,30.1,75,25.2,2.6,120,0
2026-05-21 01:30:00,IGI Airport T3,28.5562,77.1,814.0,16.0,0,0.0,0,1,11.0,1,3,0,7,Very High,7.8,20,30.0,6.2,150,0
2026-05-21 01:40:00,Karol Bagh,28.6519,77.1909,201.0,57.0,2,0.0,0,0,35.0,1,3,0,9,Low,28.4,71,37.5,6.6,50,0
2026-05-21 01:50:00,Akshardham Route,28.6127,77.2773,476.0,39.0,0,0.0,0,0,70.0,1,3,0,0,Medium,8.4,21,37.5,6.9,80,0
2026-05-21 02:00:00,Greater Noida West,28.59,77.43,693.0,9.0,1,0.0,1,1,31.0,2,3,0,6,Very High,27.4,68,36.0,9.0,50,0
2026-05-21 02:10:00,Cyber Hub Gurgaon,28.4959,77.0882,194.0,46.0,3,1.0,0,1,97.0,2,3,0,3,Low,33.6,84,38.3,4.5,150,0
2026-05-21 02:20:00,DND Flyway,28.5942,77.3053,795.0,17.0,0,0.0,0,1,11.0,2,3,0,4,Very High,12.8,32,33.7,6.2,120,0
2026-05-21 02:30:00,Cyber Hub Gurgaon,28.4959,77.0882,554.0,34.0,1,0.0,0,0,16.0,2,3,0,3,Medium,33.8,84,23.7,8.2,120,0
2026-05-21 02:40:00,Cyber Hub Gurgaon,28.4959,77.0882,456.0,40.0,0,0.0,0,0,65.0,2,3,0,3,Low,11.8,30,34.2,9.6,120,0
2026-05-21 02:50:00,DND Flyway,28.5942,77.3053,342.0,21.0,3,4.0,1,1,71.0,2,3,0,4,High,6.2,16,39.8,2.0,80,0
2026-05-21 03:00:00,Botanical Garden,28.5636,77.334,450.0,28.0,5,1.0,0,0,78.0,3,3,0,1,Medium,8.4,21,27.9,2.7,200,0
2026-05-21 03:10:00,Sector 62 Noida,28.628,77.3649,420.0,27.0,2,0.0,1,0,98.0,3,3,0,14,Medium,17.6,44,28.3,7.9,120,0
2026-05-21 03:20:00,Dwarka Sector 21,28.5511,77.0565,364.0,31.0,0,0.0,1,0,71.0,3,3,0,5,Medium,31.6,79,35.3,7.8,150,0
2026-05-21 03:30:00,Sector 62 Noida,28.628,77.3649,818.0,5.0,3,12.0,0,0,23.0,3,3,0,14,Very High,23.0,58,29.2,3.8,50,0
2026-05-21 03:40:00,MG Road Gurgaon,28.4794,77.0806,529.0,35.0,2,0.0,0,0,33.0,3,3,0,11,Medium,20.0,50,37.0,9.0,80,0
2026-05-21 03:50:00,Vaishali Ghaziabad,28.646,77.339,93.0,49.0,1,0.0,1,0,54.0,3,3,0,15,Low,5.6,14,33.1,7.2,150,0
2026-05-21 04:00:00,Karol Bagh,28.6519,77.1909,824.0,16.0,0,0.0,0,0,39.0,4,3,0,9,Very High,16.3,41,33.9,9.0,200,0
2026-05-21 04:10:00,Akshardham Route,28.6127,77.2773,791.0,6.0,3,20.0,0,1,99.0,4,3,0,0,Very High,21.3,53,27.9,4.8,200,0
2026-05-21 04:20:00,Dwarka Sector 21,28.5511,77.0565,540.0,34.0,1,0.0,0,0,16.0,4,3,0,5,Medium,26.6,66,24.2,6.1,120,0
2026-05-21 04:30:00,Connaught Place,28.6315,77.2167,404.0,44.0,0,0.0,0,0,54.0,4,3,0,2,Low,6.9,17,29.2,7.5,100,0
2026-05-21 04:40:00,MG Road Gurgaon,28.4794,77.0806,424.0,30.0,3,4.0,0,0,65.0,4,3,0,11,Medium,20.4,51,32.0,5.0,80,0
